customer_id,city,customer_segment,battery_capacity_kwh,home_charging_access,preferred_station_type,base_sessions_per_month,peak_preference_score,price_sensitivity_score,convenience_score,station_loyalty_score,baseline_avg_session_kwh,incentive_response_score
CUST05854,Bengaluru,Convenience_First,43.8,0,Mall_Retail,10,0.832,0.188,0.935,0.805,18.3,0.229
CUST05855,Jaipur,Convenience_First,60.1,0,Highway,6,0.728,0.214,0.814,0.656,21.6,0.279
CUST05856,Chandigarh,Price_Sensitive,51.7,0,Transit_Public,7,0.35,0.864,0.535,0.648,19.5,0.656
CUST05857,Mumbai,Routine_Commuter,54.5,0,Office_Commercial,9,0.527,0.47,0.767,0.691,25.4,0.404
CUST05858,Mumbai,Price_Sensitive,45.9,0,Mall_Retail,11,0.539,0.986,0.577,0.705,20.9,0.725
CUST05859,Bengaluru,Convenience_First,58.2,1,Residential,7,0.749,0.121,0.881,0.781,29.6,0.198
CUST05860,Pune,High_Mileage,74.2,1,Fleet,16,0.514,0.526,0.837,0.962,34.7,0.379
CUST05861,Hyderabad,Convenience_First,68.2,0,Mall_Retail,7,0.72,0.151,0.852,0.904,35.4,0.199
CUST05862,Ahmedabad,Convenience_First,79.8,1,Fleet,9,0.792,0.343,0.903,0.757,29.8,0.324
CUST05863,Mumbai,Convenience_First,49.8,0,Office_Commercial,5,0.895,0.263,0.754,0.896,17.6,0.299
CUST05864,Jaipur,Price_Sensitive,55.2,0,Highway,9,0.488,0.642,0.522,0.439,21.5,0.582
CUST05865,Pune,Convenience_First,55.1,0,Mall_Retail,10,0.721,0.316,0.727,0.823,29.2,0.327
CUST05866,Kolkata,Price_Sensitive,57.0,1,Transit_Public,6,0.593,0.648,0.492,0.593,19.6,0.579
CUST05867,Pune,Routine_Commuter,55.9,0,Office_Commercial,12,0.61,0.71,0.546,0.721,18.7,0.584
CUST05868,Delhi NCR,Convenience_First,53.8,1,Highway,9,0.99,0.398,0.801,0.786,22.1,0.39
CUST05869,Bengaluru,Routine_Commuter,65.4,1,Office_Commercial,9,0.488,0.466,0.844,0.89,27.6,0.353
CUST05870,Kolkata,Price_Sensitive,60.5,0,Highway,7,0.648,0.896,0.391,0.664,25.1,0.73
CUST05871,Lucknow,Routine_Commuter,59.3,1,Office_Commercial,8,0.73,0.297,0.728,0.742,24.1,0.329
CUST05872,Kolkata,Routine_Commuter,40.0,1,Office_Commercial,13,0.905,0.683,0.797,0.896,15.6,0.522
CUST05873,Hyderabad,Convenience_First,65.7,0,Office_Commercial,9,0.876,0.188,0.928,0.812,26.4,0.234
CUST05874,Bengaluru,Price_Sensitive,55.7,1,Residential,8,0.538,0.725,0.566,0.589,15.9,0.601
CUST05875,Chandigarh,Price_Sensitive,59.1,1,Transit_Public,11,0.372,0.904,0.16,0.293,25.7,0.809
CUST05876,Delhi NCR,High_Mileage,82.3,0,Highway,22,0.344,0.79,0.855,0.92,41.2,0.51
CUST05877,Delhi NCR,Price_Sensitive,49.3,0,Office_Commercial,8,0.518,0.99,0.988,0.519,31.1,0.671
CUST05878,Hyderabad,Convenience_First,81.0,1,Mall_Retail,6,0.821,0.168,0.726,0.785,36.3,0.261
CUST05879,Bengaluru,Convenience_First,73.1,0,Highway,9,0.74,0.257,0.911,0.842,33.1,0.257
CUST05880,Jaipur,Convenience_First,71.9,0,Residential,9,0.99,0.141,0.782,0.777,35.4,0.254
CUST05881,Chandigarh,Convenience_First,51.2,0,Mall_Retail,7,0.787,0.339,0.933,0.713,16.9,0.321
CUST05882,Kochi,Routine_Commuter,68.4,1,Office_Commercial,10,0.602,0.387,0.785,0.719,30.6,0.358
CUST05883,Ahmedabad,Convenience_First,64.1,0,Highway,7,0.788,0.175,0.85,0.74,20.7,0.244
CUST05884,Pune,Routine_Commuter,48.7,1,Residential,10,0.8,0.507,0.9,0.569,17.5,0.443
CUST05885,Chandigarh,Routine_Commuter,58.1,0,Residential,12,0.965,0.577,0.704,0.814,26.7,0.501
CUST05886,Jaipur,Price_Sensitive,45.1,0,Transit_Public,9,0.735,0.794,0.341,0.316,17.4,0.745
CUST05887,Hyderabad,Price_Sensitive,35.3,1,Mall_Retail,7,0.812,0.777,0.31,0.487,11.7,0.724
CUST05888,Delhi NCR,Routine_Commuter,55.3,1,Residential,11,0.63,0.525,0.783,0.702,20.7,0.44
CUST05889,Delhi NCR,Price_Sensitive,57.0,1,Office_Commercial,9,0.483,0.888,0.859,0.532,28.6,0.635
CUST05890,Hyderabad,Routine_Commuter,35.8,1,Transit_Public,8,0.748,0.302,0.584,0.727,10.4,0.365
CUST05891,Bengaluru,Price_Sensitive,53.9,0,Residential,6,0.63,0.826,0.452,0.815,20.8,0.655
CUST05892,Pune,Routine_Commuter,50.5,1,Residential,10,0.79,0.625,0.681,0.724,19.1,0.528
CUST05893,Kolkata,Price_Sensitive,43.3,0,Mall_Retail,10,0.71,0.701,0.522,0.598,17.8,0.613
CUST05894,Bengaluru,Routine_Commuter,47.9,1,Transit_Public,9,0.699,0.468,0.843,0.661,17.9,0.409
CUST05895,Delhi NCR,Convenience_First,64.2,0,Fleet,10,0.703,0.308,0.863,0.962,25.9,0.273
CUST05896,Pune,Routine_Commuter,55.3,1,Hotel,13,0.599,0.36,0.544,0.63,18.4,0.405
CUST05897,Pune,Price_Sensitive,51.4,1,Mall_Retail,8,0.346,0.684,0.251,0.542,21.6,0.629
CUST05898,Bengaluru,Routine_Commuter,62.8,0,Residential,12,0.632,0.637,0.893,0.933,33.7,0.445
CUST05899,Pune,Routine_Commuter,59.5,1,Residential,9,0.736,0.391,0.538,0.515,30.8,0.454
CUST05900,Mumbai,Price_Sensitive,49.1,1,Transit_Public,8,0.344,0.885,0.752,0.382,25.6,0.664
CUST05901,Ahmedabad,Price_Sensitive,53.3,0,Mall_Retail,6,0.557,0.826,0.395,0.778,18.1,0.664
CUST05902,Lucknow,Price_Sensitive,47.1,0,Fleet,7,0.4,0.812,0.55,0.287,18.7,0.684
CUST05903,Chennai,Convenience_First,48.1,0,Fleet,8,0.895,0.268,0.972,0.773,18.2,0.277
CUST05904,Ahmedabad,Routine_Commuter,60.7,1,Mall_Retail,9,0.56,0.633,0.757,0.596,20.1,0.514
CUST05905,Mumbai,Routine_Commuter,62.6,0,Residential,10,0.752,0.406,0.703,0.766,22.2,0.393
CUST05906,Chennai,High_Mileage,74.0,0,Highway,16,0.757,0.344,0.809,0.82,21.6,0.33
CUST05907,Pune,Price_Sensitive,64.5,0,Transit_Public,10,0.571,0.99,0.403,0.409,15.2,0.81
CUST05908,Mumbai,Routine_Commuter,48.5,1,Office_Commercial,10,0.82,0.43,0.649,0.526,19.2,0.46
CUST05909,Delhi NCR,Routine_Commuter,62.9,1,Office_Commercial,8,0.507,0.662,0.786,0.728,29.3,0.499
CUST05910,Jaipur,Routine_Commuter,52.8,0,Office_Commercial,14,0.595,0.656,0.589,0.695,27.6,0.549
CUST05911,Ahmedabad,Price_Sensitive,43.8,1,Residential,11,0.463,0.769,0.477,0.5,18.8,0.649
CUST05912,Pune,Routine_Commuter,46.8,0,Residential,13,0.676,0.505,0.707,0.585,13.8,0.466
CUST05913,Mumbai,High_Mileage,88.8,0,Highway,23,0.615,0.465,0.593,0.856,49.4,0.42
CUST05914,Mumbai,Price_Sensitive,47.5,1,Residential,8,0.37,0.73,0.497,0.439,20.6,0.623
CUST05915,Kochi,Price_Sensitive,53.6,0,Office_Commercial,9,0.607,0.6,0.503,0.49,20.1,0.567
CUST05916,Mumbai,Routine_Commuter,47.5,0,Residential,8,0.893,0.346,0.648,0.757,23.4,0.386
CUST05917,Hyderabad,Routine_Commuter,52.9,0,Office_Commercial,8,0.788,0.456,0.357,0.534,21.0,0.528
CUST05918,Ahmedabad,Routine_Commuter,51.2,1,Mall_Retail,13,0.728,0.501,0.561,0.72,27.3,0.478
CUST05919,Bengaluru,Price_Sensitive,52.4,0,Mall_Retail,9,0.34,0.845,0.35,0.48,15.0,0.707
CUST05920,Delhi NCR,Routine_Commuter,56.4,1,Office_Commercial,14,0.788,0.608,0.547,0.775,27.3,0.537
CUST05921,Pune,Routine_Commuter,59.7,1,Residential,8,0.621,0.439,0.739,0.793,31.5,0.387
CUST05922,Pune,Convenience_First,49.0,0,Highway,6,0.921,0.198,0.87,0.889,18.8,0.244
CUST05923,Chennai,Routine_Commuter,42.7,1,Mall_Retail,14,0.82,0.73,0.672,0.76,17.8,0.585
CUST05924,Ahmedabad,Convenience_First,48.2,1,Office_Commercial,7,0.799,0.49,0.839,0.901,27.9,0.396
CUST05925,Jaipur,Convenience_First,69.5,0,Office_Commercial,6,0.746,0.162,0.854,0.836,38.1,0.217
CUST05926,Hyderabad,Convenience_First,61.2,0,Highway,5,0.97,0.515,0.894,0.875,32.4,0.42
CUST05927,Jaipur,High_Mileage,50.0,0,Fleet,25,0.663,0.452,0.567,0.729,23.9,0.442
CUST05928,Hyderabad,Price_Sensitive,51.6,1,Office_Commercial,6,0.558,0.693,0.438,0.78,22.3,0.582
CUST05929,Pune,Price_Sensitive,48.0,1,Mall_Retail,12,0.385,0.799,0.495,0.405,26.4,0.668
CUST05930,Chennai,Routine_Commuter,49.3,1,Mall_Retail,10,0.812,0.598,0.691,0.99,23.2,0.474
CUST05931,Delhi NCR,Convenience_First,63.9,1,Residential,9,0.872,0.289,0.853,0.924,25.1,0.287
CUST05932,Lucknow,Routine_Commuter,49.7,0,Office_Commercial,12,0.972,0.544,0.904,0.795,24.2,0.447
CUST05933,Mumbai,Routine_Commuter,51.6,1,Office_Commercial,9,0.68,0.492,0.717,0.947,19.4,0.403
CUST05934,Mumbai,Routine_Commuter,65.5,0,Mall_Retail,10,0.702,0.474,0.598,0.868,20.6,0.431
CUST05935,Kochi,Routine_Commuter,61.0,0,Mall_Retail,12,0.805,0.344,0.76,0.547,31.4,0.385
CUST05936,Chandigarh,Price_Sensitive,47.1,1,Transit_Public,11,0.56,0.885,0.479,0.78,20.7,0.68
CUST05937,Lucknow,Price_Sensitive,61.6,0,Highway,12,0.444,0.803,0.518,0.426,33.8,0.669
CUST05938,Delhi NCR,Convenience_First,66.8,0,Fleet,10,0.837,0.322,0.847,0.814,29.7,0.319
CUST05939,Delhi NCR,Convenience_First,70.9,1,Mall_Retail,10,0.942,0.301,0.891,0.678,38.4,0.33
CUST05940,Delhi NCR,Price_Sensitive,47.5,0,Highway,11,0.493,0.751,0.453,0.828,21.1,0.598
CUST05941,Pune,Routine_Commuter,52.8,0,Office_Commercial,8,0.846,0.518,0.756,0.943,15.3,0.427
CUST05942,Ahmedabad,Routine_Commuter,68.0,0,Office_Commercial,11,0.708,0.277,0.594,0.644,22.1,0.358
CUST05943,Mumbai,Routine_Commuter,48.5,0,Mall_Retail,12,0.833,0.456,0.78,0.572,16.8,0.442
CUST05944,Kochi,Routine_Commuter,53.4,1,Transit_Public,12,0.655,0.38,0.835,0.643,33.3,0.361
CUST05945,Bengaluru,Routine_Commuter,64.3,1,Residential,11,0.776,0.662,0.837,0.802,28.0,0.504
CUST05946,Ahmedabad,Routine_Commuter,61.7,1,Hotel,12,0.634,0.474,0.75,0.942,32.3,0.383
CUST05947,Chennai,Routine_Commuter,56.1,1,Office_Commercial,8,0.851,0.58,0.428,0.801,21.6,0.548
CUST05948,Jaipur,Routine_Commuter,56.7,1,Mall_Retail,11,0.707,0.608,0.657,0.676,30.3,0.522
CUST05949,Kolkata,Routine_Commuter,60.7,1,Mall_Retail,9,0.628,0.675,0.477,0.62,22.2,0.595
CUST05950,Mumbai,High_Mileage,71.2,0,Residential,20,0.464,0.799,0.712,0.858,32.1,0.565
CUST05951,Chennai,Price_Sensitive,55.0,0,Transit_Public,9,0.598,0.727,0.395,0.494,23.3,0.656
CUST05952,Jaipur,Routine_Commuter,47.4,1,Office_Commercial,8,0.565,0.602,0.651,0.674,19.7,0.506
CUST05953,Lucknow,Routine_Commuter,55.5,1,Office_Commercial,14,0.638,0.447,0.772,0.673,30.2,0.405
CUST05954,Kolkata,Convenience_First,69.1,1,Highway,6,0.768,0.45,0.775,0.796,20.5,0.4
CUST05955,Kochi,High_Mileage,54.7,0,Fleet,24,0.251,0.67,0.69,0.779,18.9,0.489
CUST05956,Chennai,Price_Sensitive,43.5,0,Transit_Public,9,0.514,0.846,0.516,0.873,21.3,0.632
CUST05957,Ahmedabad,Price_Sensitive,55.6,1,Mall_Retail,6,0.731,0.729,0.608,0.677,25.7,0.601
CUST05958,Ahmedabad,Routine_Commuter,50.5,1,Residential,9,0.761,0.718,0.608,0.725,25.3,0.591
CUST05959,Delhi NCR,Routine_Commuter,56.8,0,Mall_Retail,9,0.99,0.69,0.642,0.687,13.0,0.597
CUST05960,Delhi NCR,Convenience_First,69.3,1,Fleet,9,0.793,0.257,0.916,0.878,36.1,0.256
CUST05961,Chennai,Convenience_First,48.3,0,Mall_Retail,5,0.681,0.38,0.789,0.655,19.9,0.371
CUST05962,Kolkata,Price_Sensitive,58.7,0,Highway,9,0.476,0.785,0.775,0.562,27.8,0.59
CUST05963,Mumbai,Convenience_First,47.0,1,Office_Commercial,7,0.74,0.241,0.757,0.751,16.5,0.292
CUST05964,Hyderabad,Routine_Commuter,68.5,0,Residential,8,0.812,0.338,0.38,0.728,28.3,0.432
CUST05965,Chennai,High_Mileage,63.3,0,Hotel,17,0.57,0.893,0.866,0.805,26.0,0.604
CUST05966,Chandigarh,Price_Sensitive,54.3,1,Mall_Retail,6,0.232,0.702,0.579,0.854,21.2,0.515
CUST05967,Jaipur,Convenience_First,72.0,0,Highway,9,0.709,0.286,0.975,0.918,40.2,0.246
CUST05968,Pune,Routine_Commuter,48.4,0,Office_Commercial,9,0.793,0.669,0.67,0.786,16.2,0.545
CUST05969,Mumbai,Convenience_First,53.1,0,Mall_Retail,10,0.785,0.197,0.908,0.587,15.3,0.267
CUST05970,Mumbai,Price_Sensitive,46.9,0,Residential,7,0.574,0.795,0.742,0.444,22.9,0.63
CUST05971,Delhi NCR,Convenience_First,51.9,0,Office_Commercial,8,0.852,0.155,0.91,0.762,21.4,0.224
CUST05972,Mumbai,Routine_Commuter,53.9,1,Office_Commercial,13,0.695,0.303,0.528,0.85,22.3,0.353
CUST05973,Kolkata,Convenience_First,68.7,1,Highway,8,0.752,0.232,0.797,0.858,24.2,0.265
CUST05974,Bengaluru,Routine_Commuter,54.3,1,Residential,8,0.87,0.445,0.61,0.761,21.1,0.445
CUST05975,Hyderabad,Routine_Commuter,57.5,0,Office_Commercial,13,0.588,0.407,0.779,0.66,29.1,0.378
CUST05976,Delhi NCR,Convenience_First,63.7,0,Hotel,5,0.909,0.225,0.847,0.891,19.1,0.261
CUST05977,Delhi NCR,Routine_Commuter,38.0,1,Office_Commercial,14,0.752,0.658,0.373,0.523,11.7,0.634
CUST05978,Kochi,Price_Sensitive,42.0,1,Residential,9,0.576,0.883,0.254,0.441,16.6,0.776
CUST05979,Delhi NCR,Convenience_First,71.7,1,Highway,6,0.756,0.13,0.89,0.784,32.2,0.201
CUST05980,Ahmedabad,High_Mileage,61.6,0,Fleet,15,0.52,0.511,0.71,0.691,24.6,0.437
CUST05981,Bengaluru,Convenience_First,65.6,0,Highway,7,0.664,0.355,0.936,0.622,32.1,0.331
CUST05982,Ahmedabad,Routine_Commuter,51.9,1,Office_Commercial,12,0.823,0.624,0.81,0.612,26.0,0.522
CUST05983,Delhi NCR,Price_Sensitive,53.5,0,Office_Commercial,7,0.329,0.867,0.663,0.615,18.4,0.635
CUST05984,Hyderabad,Convenience_First,58.0,1,Transit_Public,5,0.777,0.319,0.981,0.943,26.9,0.266
CUST05985,Mumbai,Routine_Commuter,69.7,1,Hotel,11,0.637,0.35,0.713,0.673,21.1,0.362
CUST05986,Chennai,Routine_Commuter,48.3,0,Hotel,9,0.99,0.399,0.56,0.449,22.0,0.489
CUST05987,Jaipur,Convenience_First,66.0,0,Residential,9,0.803,0.148,0.923,0.61,28.1,0.236
CUST05988,Mumbai,Routine_Commuter,72.4,1,Residential,9,0.547,0.814,0.716,0.73,23.7,0.6
CUST05989,Chennai,Routine_Commuter,60.7,1,Residential,11,0.723,0.513,0.668,0.44,22.1,0.505
CUST05990,Chennai,Convenience_First,61.9,1,Transit_Public,5,0.925,0.151,0.79,0.879,30.8,0.236
CUST05991,Mumbai,Convenience_First,57.1,0,Hotel,8,0.853,0.229,0.841,0.867,24.8,0.263
CUST05992,Bengaluru,Price_Sensitive,61.6,0,Transit_Public,11,0.766,0.7,0.275,0.762,25.1,0.642
CUST05993,Delhi NCR,Price_Sensitive,60.3,0,Residential,10,0.215,0.834,0.384,0.425,28.0,0.69
CUST05994,Chennai,Price_Sensitive,65.5,0,Residential,7,0.573,0.989,0.55,0.552,27.6,0.758
CUST05995,Pune,Routine_Commuter,54.7,1,Office_Commercial,10,0.735,0.279,0.644,0.701,29.2,0.343
CUST05996,Delhi NCR,Routine_Commuter,61.6,1,Office_Commercial,11,0.99,0.414,0.593,0.722,21.1,0.45
CUST05997,Chennai,Convenience_First,71.4,1,Highway,7,0.808,0.286,0.899,0.886,33.4,0.275
CUST05998,Pune,Price_Sensitive,70.3,0,Residential,7,0.706,0.844,0.461,0.414,27.5,0.73
CUST05999,Delhi NCR,Routine_Commuter,52.9,1,Transit_Public,11,0.78,0.554,0.605,0.788,26.5,0.494
CUST06000,Lucknow,Routine_Commuter,53.8,0,Office_Commercial,9,0.813,0.691,0.578,0.749,21.7,0.584
CUST06001,Jaipur,Routine_Commuter,47.2,1,Residential,9,0.717,0.617,0.631,0.513,22.6,0.558
CUST06002,Jaipur,Routine_Commuter,60.0,1,Mall_Retail,11,0.568,0.467,0.676,0.684,13.8,0.426
CUST06003,Hyderabad,Routine_Commuter,59.2,0,Hotel,10,0.661,0.612,0.581,0.838,25.0,0.511
CUST06004,Hyderabad,High_Mileage,58.0,0,Fleet,18,0.662,0.581,0.744,0.907,22.4,0.451
CUST06005,Chennai,Price_Sensitive,52.6,0,Transit_Public,6,0.538,0.734,0.499,0.52,27.1,0.63
CUST06006,Bengaluru,Convenience_First,60.6,0,Hotel,8,0.886,0.145,0.78,0.906,26.9,0.227
CUST06007,Ahmedabad,High_Mileage,78.6,0,Mall_Retail,24,0.667,0.74,0.742,0.705,38.7,0.569
CUST06008,Hyderabad,Routine_Commuter,49.9,0,Residential,9,0.554,0.366,0.41,0.582,21.9,0.437
CUST06009,Hyderabad,Routine_Commuter,41.1,1,Office_Commercial,8,0.873,0.429,0.614,0.668,18.9,0.45
CUST06010,Delhi NCR,Price_Sensitive,37.8,0,Highway,11,0.703,0.645,0.564,0.479,13.0,0.59
CUST06011,Pune,Convenience_First,65.9,0,Transit_Public,8,0.674,0.347,0.884,0.62,34.7,0.339
CUST06012,Delhi NCR,Routine_Commuter,56.3,0,Residential,14,0.887,0.587,0.708,0.629,32.3,0.525
CUST06013,Mumbai,Routine_Commuter,47.5,1,Residential,12,0.662,0.614,0.497,0.706,18.0,0.549
CUST06014,Mumbai,Routine_Commuter,54.3,0,Transit_Public,9,0.683,0.341,0.823,0.627,17.6,0.347
CUST06015,Bengaluru,Price_Sensitive,57.2,1,Residential,12,0.715,0.806,0.259,0.508,27.5,0.737
CUST06016,Chennai,Routine_Commuter,56.3,1,Transit_Public,8,0.835,0.742,0.357,0.561,20.1,0.686
CUST06017,Chandigarh,Convenience_First,65.1,0,Highway,8,0.839,0.429,0.868,0.879,27.3,0.365
CUST06018,Ahmedabad,Routine_Commuter,55.7,1,Hotel,10,0.377,0.741,0.658,0.721,23.3,0.556
CUST06019,Pune,Price_Sensitive,41.6,0,Highway,6,0.603,0.842,0.733,0.42,15.8,0.664
CUST06020,Hyderabad,Convenience_First,55.0,0,Fleet,10,0.718,0.177,0.803,0.879,24.7,0.227
CUST06021,Lucknow,Routine_Commuter,35.0,1,Office_Commercial,10,0.425,0.366,0.66,0.484,11.3,0.389
CUST06022,Delhi NCR,Routine_Commuter,54.6,1,Mall_Retail,10,0.879,0.7,0.789,0.655,16.9,0.567
CUST06023,Chennai,Convenience_First,66.8,0,Highway,8,0.898,0.316,0.825,0.65,25.0,0.351
CUST06024,Hyderabad,Convenience_First,54.8,1,Highway,6,0.775,0.227,0.943,0.735,22.7,0.253
CUST06025,Chennai,High_Mileage,66.9,0,Fleet,25,0.692,0.659,0.731,0.857,23.4,0.507
CUST06026,Pune,Routine_Commuter,69.9,0,Office_Commercial,9,0.802,0.253,0.875,0.773,37.9,0.278
CUST06027,Chennai,Price_Sensitive,48.4,0,Transit_Public,11,0.53,0.884,0.561,0.534,25.7,0.697
CUST06028,Bengaluru,Price_Sensitive,47.8,0,Office_Commercial,8,0.687,0.738,0.194,0.233,19.0,0.751
CUST06029,Chennai,Convenience_First,45.2,0,Office_Commercial,7,0.897,0.235,0.908,0.906,21.3,0.251
CUST06030,Jaipur,High_Mileage,55.3,0,Hotel,20,0.672,0.604,0.726,0.757,17.0,0.491
CUST06031,Kochi,Convenience_First,58.1,0,Hotel,7,0.841,0.257,0.922,0.91,22.5,0.255
CUST06032,Mumbai,Routine_Commuter,53.8,1,Residential,14,0.938,0.563,0.512,0.619,25.2,0.558
CUST06033,Jaipur,Routine_Commuter,46.5,1,Transit_Public,11,0.876,0.631,0.385,0.702,18.3,0.602
CUST06034,Lucknow,Convenience_First,65.3,0,Mall_Retail,10,0.885,0.153,0.78,0.744,30.5,0.255
CUST06035,Hyderabad,Routine_Commuter,64.6,0,Residential,10,0.71,0.627,0.91,0.839,34.7,0.458
CUST06036,Chandigarh,Routine_Commuter,55.2,1,Residential,14,0.624,0.749,0.73,0.757,22.3,0.565
CUST06037,Delhi NCR,Price_Sensitive,56.6,0,Office_Commercial,12,0.639,0.956,0.665,0.274,26.6,0.765
CUST06038,Chandigarh,Convenience_First,74.6,1,Office_Commercial,7,0.699,0.35,0.899,0.755,40.0,0.319
CUST06039,Pune,Routine_Commuter,55.1,1,Office_Commercial,13,0.635,0.497,0.727,0.679,18.5,0.44
CUST06040,Lucknow,Routine_Commuter,59.5,1,Residential,8,0.623,0.577,0.837,0.743,29.8,0.451
CUST06041,Pune,Price_Sensitive,44.3,0,Residential,12,0.344,0.974,0.594,0.377,17.6,0.745
CUST06042,Hyderabad,Convenience_First,69.8,0,Mall_Retail,9,0.99,0.224,0.961,0.782,33.6,0.263
CUST06043,Kolkata,Routine_Commuter,45.8,1,Office_Commercial,9,0.713,0.63,0.89,0.568,17.6,0.505
CUST06044,Jaipur,Routine_Commuter,60.8,0,Residential,10,0.678,0.683,0.783,0.599,26.4,0.547
CUST06045,Hyderabad,Routine_Commuter,49.3,1,Mall_Retail,13,0.534,0.449,0.778,0.79,17.1,0.376
CUST06046,Delhi NCR,Convenience_First,70.7,0,Highway,6,0.971,0.201,0.725,0.72,26.4,0.305
CUST06047,Lucknow,Convenience_First,66.0,0,Transit_Public,6,0.805,0.234,0.793,0.99,28.4,0.252
CUST06048,Bengaluru,High_Mileage,80.0,0,Highway,25,0.21,0.639,0.758,0.817,34.0,0.448
CUST06049,Chandigarh,Routine_Commuter,57.0,1,Office_Commercial,8,0.556,0.676,0.907,0.747,28.2,0.484
CUST06050,Pune,Routine_Commuter,43.0,1,Residential,10,0.827,0.484,0.779,0.714,28.7,0.436
CUST06051,Mumbai,Routine_Commuter,55.9,0,Mall_Retail,10,0.649,0.42,0.978,0.491,28.2,0.377
CUST06052,Lucknow,Routine_Commuter,35.0,1,Office_Commercial,11,0.642,0.727,0.853,0.68,16.6,0.542
CUST06053,Lucknow,Routine_Commuter,61.5,1,Office_Commercial,10,0.696,0.433,0.701,0.707,22.6,0.411
CUST06054,Chennai,Routine_Commuter,74.3,0,Office_Commercial,13,0.576,0.561,0.756,0.903,30.0,0.429
CUST06055,Bengaluru,Convenience_First,50.7,0,Fleet,9,0.843,0.385,0.878,0.901,20.9,0.335
CUST06056,Bengaluru,High_Mileage,79.2,0,Highway,17,0.659,0.531,0.653,0.836,32.2,0.452
CUST06057,Bengaluru,Convenience_First,65.2,0,Transit_Public,6,0.95,0.3,0.77,0.852,31.6,0.328
CUST06058,Delhi NCR,Price_Sensitive,49.6,0,Highway,8,0.35,0.777,0.556,0.589,17.7,0.613
CUST06059,Lucknow,Price_Sensitive,50.4,0,Hotel,6,0.422,0.99,0.402,0.283,19.5,0.814
CUST06060,Mumbai,Routine_Commuter,55.6,0,Mall_Retail,10,0.7,0.357,0.723,0.788,20.6,0.353
CUST06061,Bengaluru,Convenience_First,68.0,1,Mall_Retail,9,0.99,0.147,0.812,0.692,27.7,0.264
CUST06062,Pune,Convenience_First,54.4,1,Mall_Retail,6,0.82,0.128,0.665,0.906,22.4,0.234
CUST06063,Mumbai,Routine_Commuter,63.9,1,Transit_Public,10,0.526,0.398,0.566,0.716,22.8,0.401
CUST06064,Pune,Routine_Commuter,49.0,1,Transit_Public,9,0.767,0.513,0.579,0.706,19.8,0.487
CUST06065,Lucknow,Price_Sensitive,55.8,0,Mall_Retail,6,0.562,0.774,0.343,0.647,26.9,0.666
CUST06066,Delhi NCR,Convenience_First,56.0,0,Fleet,8,0.821,0.208,0.717,0.814,18.9,0.281
CUST06067,Mumbai,Price_Sensitive,65.2,1,Highway,12,0.679,0.746,0.664,0.566,23.6,0.61
CUST06068,Kolkata,Price_Sensitive,51.2,1,Mall_Retail,7,0.485,0.99,0.592,0.415,16.1,0.762
CUST06069,Delhi NCR,Routine_Commuter,38.4,0,Highway,9,0.799,0.435,0.632,0.791,14.0,0.424
CUST06070,Bengaluru,Convenience_First,67.4,1,Fleet,10,0.686,0.259,0.743,0.86,26.1,0.283
CUST06071,Lucknow,Convenience_First,55.4,0,Mall_Retail,8,0.952,0.397,0.853,0.898,19.6,0.358
CUST06072,Kolkata,Convenience_First,70.1,0,Mall_Retail,6,0.872,0.139,0.833,0.889,24.9,0.214
CUST06073,Chennai,High_Mileage,90.9,0,Office_Commercial,24,0.415,0.45,0.64,0.818,34.9,0.388
CUST06074,Lucknow,Price_Sensitive,49.4,0,Transit_Public,7,0.597,0.807,0.637,0.727,31.3,0.617
CUST06075,Hyderabad,Routine_Commuter,68.0,0,Mall_Retail,11,0.652,0.375,0.743,0.515,28.4,0.396
CUST06076,Chennai,Routine_Commuter,55.0,1,Residential,12,0.705,0.616,0.58,0.689,27.1,0.54
CUST06077,Bengaluru,Price_Sensitive,68.0,1,Residential,8,0.483,0.649,0.657,0.402,27.5,0.564
CUST06078,Hyderabad,Price_Sensitive,62.2,1,Hotel,11,0.802,0.84,0.463,0.589,19.0,0.711
CUST06079,Kolkata,Routine_Commuter,70.7,1,Fleet,8,0.667,0.566,0.847,0.806,19.8,0.438
CUST06080,Chandigarh,Routine_Commuter,45.6,1,Residential,14,0.922,0.582,0.714,0.869,17.6,0.489
CUST06081,Kolkata,High_Mileage,41.8,0,Office_Commercial,15,0.681,0.873,0.709,0.831,18.5,0.632
CUST06082,Jaipur,Convenience_First,46.8,0,Fleet,7,0.872,0.413,0.879,0.712,18.8,0.382
CUST06083,Delhi NCR,Convenience_First,46.0,0,Highway,10,0.706,0.342,0.952,0.964,22.1,0.274
CUST06084,Jaipur,Routine_Commuter,59.5,0,Transit_Public,12,0.83,0.431,0.99,0.739,30.8,0.361
CUST06085,Kolkata,Price_Sensitive,40.6,0,Office_Commercial,9,0.386,0.705,0.286,0.715,18.9,0.612
CUST06086,Hyderabad,Price_Sensitive,37.1,0,Office_Commercial,11,0.587,0.91,0.667,0.627,20.8,0.682
CUST06087,Mumbai,Convenience_First,59.3,0,Office_Commercial,10,0.73,0.392,0.775,0.99,24.3,0.335
CUST06088,Ahmedabad,Routine_Commuter,47.7,1,Mall_Retail,11,0.886,0.607,0.703,0.857,25.7,0.503
CUST06089,Bengaluru,Routine_Commuter,38.1,1,Residential,13,0.623,0.587,0.707,0.788,17.2,0.476
